,,Burst Start,Burst End,Burst Duration,Edge Event,Interburst Interval,Total Cycle Time,Peaks per Burst,Peak Amp,Peak Time,Attack,Decay,Intraburst Frequency
eL=-60.0 gnaps=3.0,276.6797922,276.6797922,277.5317925,0.852000299999986,False,2.877001000000007,3.729001299999993,50,5.930393303248109,276.7583,0.07850780000001123,0.7734924999999748,58.68542534550847
eL=-60.0 gnaps=3.0,280.4087935,280.4087935,281.2607938,0.852000299999986,False,2.8770009000000414,3.7290012000000274,50,5.929558468852519,280.50800000000004,0.09920650000003661,0.7527937999999494,58.68542534550847
eL=-60.0 gnaps=3.0,284.13779470000003,284.13779470000003,284.98979499999996,0.8520002999999292,False,2.877001000000007,3.7290012999999362,50,5.969381057536258,284.1399,0.002105299999982435,0.8498949999999468,58.685425345512385
eL=-60.0 gnaps=3.0,287.86679599999997,287.86679599999997,288.7187962,0.8520002000000204,False,2.877001000000007,3.7290012000000274,50,5.99778525437135,287.8689,0.002104000000031192,0.8498961999999892,58.68543223346521
eL=-60.0 gnaps=3.0,291.5957972,291.5957972,292.4478975,0.8521003000000178,False,2.8769009000000096,3.7290012000000274,50,5.984968853589235,291.59790000000004,0.0021028000000455904,0.8499974999999722,58.67853819556096
eL=-60.0 gnaps=3.0,295.3247984,295.3247984,296.17689870000004,0.8521003000000178,False,2.87700099999995,3.729101299999968,50,5.9325502578608384,295.3269,0.0021016000000031454,0.8499987000000147,58.67853819556096
eL=-60.0 gnaps=3.0,299.0538997,299.0538997,299.90590000000003,0.8520003000000429,False,,,50,5.931759355667437,299.1324,0.07850030000003017,0.7735000000000127,58.685425345504555
eL=-60.0 gnaps=3.6,0.6712002,0.6712002,1.5827004999999998,0.9115002999999998,False,2.3292007999999997,3.2407011,52,5.981672274319178,0.6734,0.002199799999999974,0.9093004999999998,57.048801848995566
eL=-60.0 gnaps=3.6,3.9119013,3.9119013,5.2994018,1.3875005000000002,False,2.3740008,3.7615013000000004,58,5.990014968124043,3.914,0.002098700000000342,1.3854018,41.80178673809486
eL=-60.0 gnaps=3.6,7.6734026,7.6734026,9.038302999999999,1.364900399999999,False,2.3684008,3.7333011999999988,58,5.929711782774251,7.8302000000000005,0.1567974000000003,1.2081029999999986,42.49394314779309
eL=-60.0 gnaps=3.6,11.406703799999999,11.406703799999999,12.7689043,1.362200500000002,False,2.367600699999999,3.7298012000000007,58,6.017308347012727,11.408900000000001,0.00219620000000198,1.3600043,42.578166723621024
eL=-60.0 gnaps=3.6,15.136505,15.136505,16.4982055,1.3617005000000013,False,2.367500800000002,3.7292013000000033,58,5.949258593829869,15.1387,0.002195000000000391,1.359505500000001,42.593800912902616
eL=-60.0 gnaps=3.6,18.865706300000003,18.865706300000003,20.2273067,1.3616003999999968,False,2.367400800000002,3.729001199999999,58,5.974303947762411,18.867800000000003,0.002093699999999643,1.3595066999999972,42.59693225707053
eL=-60.0 gnaps=3.6,22.594707500000002,22.594707500000002,23.956308,1.361600499999998,False,2.3674007999999986,3.7290012999999966,58,5.9457009017254565,22.5969,0.0021924999999995975,1.3594079999999984,42.596929128624794
eL=-60.0 gnaps=3.6,26.3237088,26.3237088,27.6853092,1.3616004000000004,False,2.367500800000002,3.7291012000000023,58,6.0147563332111815,26.3259,0.002191200000002169,1.3594091999999982,42.59693225707042
eL=-60.0 gnaps=3.6,30.05281,30.05281,31.414410500000002,1.3616005000000015,False,2.3674007999999986,3.7290013,58,6.01116547469268,30.0549,0.002089999999999037,1.3595105000000025,42.59692912862469
eL=-60.0 gnaps=3.6,33.7818113,33.7818113,35.143411699999994,1.3616003999999933,False,2.3674008000000057,3.729001199999999,58,5.951440876845069,33.7839,0.0020887000000016087,1.3595116999999917,42.59693225707064
eL=-60.0 gnaps=3.6,37.5108125,37.5108125,38.872413,1.3616005000000015,False,2.3674006999999975,3.729001199999999,58,5.931194214174675,37.5663,0.055487499999998136,1.3061130000000034,42.59692912862469
eL=-60.0 gnaps=3.6,41.2398137,41.2398137,42.6014142,1.3616005000000015,False,2.3674007999999986,3.7290013,58,5.948890026842674,41.242000000000004,0.0021863000000053034,1.3594141999999962,42.59692912862469
eL=-60.0 gnaps=3.6,44.968815,44.968815,46.3304154,1.3616004000000004,False,2.367500800000002,3.7291012000000023,58,6.0083032034299535,44.971000000000004,0.0021850000000043224,1.359415399999996,42.59693225707042
eL=-60.0 gnaps=3.6,48.6979162,48.6979162,50.0595167,1.3616005000000015,False,2.3674007999999986,3.7290013,58,6.01729473717775,48.7,0.0020838000000011903,1.3595167000000004,42.59692912862469
eL=-60.0 gnaps=3.6,52.4269175,52.4269175,53.7885179,1.3616004000000004,False,2.3674007999999986,3.729001199999999,58,5.9708062052087625,52.429,0.002082500000000209,1.3595179000000002,42.59693225707042
eL=-60.0 gnaps=3.6,56.1559187,56.1559187,57.5175192,1.3616005000000015,False,2.3674007999999986,3.7290013,58,5.929811408346553,56.211400000000005,0.05548130000000384,1.3061191999999977,42.59692912862469
eL=-60.0 gnaps=3.6,59.88492,59.88492,61.2465204,1.3616004000000004,False,2.3674007999999986,3.729001199999999,58,5.933754280055988,59.999,0.11408000000000129,1.247520399999999,42.59693225707042
eL=-60.0 gnaps=3.6,63.6139212,63.6139212,64.9755217,1.3616005000000015,False,2.3674006999999904,3.729001199999992,58,5.997102720154723,63.6161,0.002178800000002923,1.3594216999999986,42.59692912862469
eL=-60.0 gnaps=3.6,67.34292239999999,67.34292239999999,68.7046229,1.361700500000012,False,2.3674007999999986,3.7291013000000106,58,6.0202274355518135,67.3451,0.002177600000010216,1.3595229000000018,42.59380091290228
eL=-60.0 gnaps=3.6,71.0720237,71.0720237,72.4336241,1.3616004000000004,False,2.3674007999999986,3.729001199999999,58,5.99146536080395,71.0741,0.0020762999999988097,1.3595241000000016,42.59693225707042
eL=-60.0 gnaps=3.6,74.8010249,74.8010249,76.16262540000001,1.3616005000000087,False,2.3674007999999844,3.729001299999993,58,5.924780994934207,74.8565,0.055475099999995336,1.3061254000000133,42.59692912862446
eL=-60.0 gnaps=3.6,78.5300262,78.5300262,79.89162660000001,1.3616004000000146,False,2.3674007999999986,3.7290012000000132,58,5.925800616659392,78.64410000000001,0.1140738000000141,1.2475266000000005,42.59693225706997
eL=-60.0 gnaps=3.6,82.25902740000001,82.25902740000001,83.6206279,1.3616004999999944,False,2.3674007999999986,3.729001299999993,58,5.980996524604445,82.2612,0.002172599999994418,1.3594279,42.59692912862491
eL=-60.0 gnaps=3.6,85.9880287,85.9880287,87.3496291,1.3616004000000004,False,2.367500800000002,3.7291012000000023,58,6.019216372708359,85.9902,0.0021713000000005422,1.3594290999999998,42.59693225707042
eL=-60.0 gnaps=3.6,89.7171299,89.7171299,91.0787304,1.3616004999999944,False,2.3674007000000046,3.729001199999999,58,6.004006620758151,89.7192,0.00207009999999741,1.359530399999997,42.59692912862491
eL=-60.0 gnaps=3.6,93.4461311,93.4461311,94.8077316,1.3616004999999944,False,2.3674007999999986,3.729001299999993,58,5.935517459972494,93.4482,0.0020688999999975977,1.3595315999999968,42.59692912862491
eL=-60.0 gnaps=3.6,97.1751324,97.1751324,98.5367328,1.3616004000000004,False,2.3674007999999986,3.729001199999999,58,5.930086678376126,97.23060000000001,0.05546760000001427,1.306132799999986,42.59693225707042
eL=-60.0 gnaps=3.6,100.9041336,100.9041336,102.2657341,1.3616005000000087,False,2.3674007999999986,3.7290013000000073,58,5.959546924612473,100.9063,0.002166400000007229,1.3594341000000014,42.59692912862446
eL=-60.0 gnaps=3.6,104.6331349,104.6331349,105.9947353,1.3616004000000004,False,2.3675007999999877,3.729101199999988,58,6.013013629406776,104.6353,0.0021650999999991427,1.3594353000000012,42.59693225707042
eL=-60.0 gnaps=3.6,108.36223609999999,108.36223609999999,109.7238366,1.3616005000000087,False,2.3674007999999986,3.7290013000000073,58,6.013146384679233,108.3643,0.0020639000000102214,1.3595365999999984,42.59692912862446
eL=-60.0 gnaps=3.6,112.0912374,112.0912374,113.4528378,1.3616004000000004,False,2.3674007999999986,3.729001199999999,58,5.963656079735747,112.0933,0.002062600000002135,1.3595377999999982,42.59693225707042
eL=-60.0 gnaps=3.6,115.8202386,115.8202386,117.18183909999999,1.3616004999999944,False,2.3674007000000046,3.729001199999999,58,5.930735892385187,115.87570000000001,0.05546140000001287,1.3061390999999816,42.59692912862491
eL=-60.0 gnaps=3.6,119.5492398,119.5492398,120.91084029999999,1.3616004999999944,False,2.367400800000013,3.7290013000000073,58,5.935133003503298,119.6633,0.11406020000001149,1.247540299999983,42.59692912862491
eL=-60.0 gnaps=3.6,123.2782411,123.2782411,124.63984149999999,1.3616003999999862,False,2.367400800000013,3.729001199999999,58,6.000284673698255,123.2804,0.002158899999997743,1.3594414999999884,42.59693225707086
eL=-60.0 gnaps=3.6,127.0072423,127.0072423,128.3689428,1.361700500000012,False,2.3674007999999844,3.7291012999999964,58,6.019924998847704,127.0094,0.0021576999999979307,1.359542800000014,42.59380091290228
eL=-60.0 gnaps=3.6,130.7363436,130.7363436,132.09794399999998,1.3616003999999862,False,2.367400800000013,3.729001199999999,58,5.989442405982435,130.7384,0.0020564000000149463,1.3595439999999712,42.59693225707086
eL=-60.0 gnaps=3.6,134.4653448,134.4653448,135.8269453,1.3616005000000087,False,2.3674007999999844,3.729001299999993,58,5.924878271599549,134.5025,0.03715520000000083,1.3244453000000078,42.59692912862446
eL=-60.0 gnaps=3.6,138.1943461,138.1943461,139.5559465,1.3616004000000146,False,2.3674007999999844,3.729001199999999,58,5.926422967209375,138.3084,0.11405390000001603,1.2475464999999986,42.59693225706997
eL=-60.0 gnaps=3.6,141.9233473,141.9233473,143.2849478,1.3616005000000087,False,2.367400800000013,3.7290013000000215,58,5.981695547571943,141.9255,0.0021527000000105545,1.359447799999998,42.59692912862446
eL=-60.0 gnaps=3.6,145.6523486,145.6523486,147.013949,1.3616003999999862,False,2.367500800000016,3.7291012000000023,58,6.0190940899073695,145.6545,0.002151400000002468,1.3594489999999837,42.59693225707086
eL=-60.0 gnaps=3.6,149.3814498,149.3814498,150.7430502,1.3616003999999862,False,2.367400800000013,3.729001199999999,58,6.002868847332767,149.3835,0.002050199999985125,1.359550200000001,42.59693225707086
eL=-60.0 gnaps=3.6,153.110451,153.110451,154.4720515,1.3616004999999802,False,2.367400800000013,3.729001299999993,58,5.934499297727642,153.1125,0.0020489999999995234,1.3595514999999807,42.59692912862535
eL=-60.0 gnaps=3.6,156.8394523,156.8394523,158.2010527,1.3616003999999862,False,2.367400800000013,3.729001199999999,58,5.930109819419278,156.8949,0.05544770000000199,1.3061526999999842,42.59693225707086
eL=-60.0 gnaps=3.6,160.5684535,160.5684535,161.930054,1.3616005000000087,False,2.3674007999999844,3.729001299999993,58,5.959115519549973,160.5706,0.002146500000009155,1.3594539999999995,42.59692912862446
