,,Burst Start,Burst End,Burst Duration,Edge Event,Interburst Interval,Total Cycle Time,Peaks per Burst,Peak Amp,Peak Time,Attack,Decay,Intraburst Frequency
-60.0eL 3.6gnaps,738.1451879,738.1451879,739.9605881,1.8154001999999991,False,1.9262002000000393,3.7416004000000385,54,5.792791866298307,738.1475,0.002312100000040118,1.813088099999959,29.7455073542462
-60.0eL 3.6gnaps,741.8867883,741.8867883,743.6446885,1.7579001999999946,False,1.958300300000019,3.7162005000000136,53,5.799904006893143,743.2687000000001,1.381911700000046,0.37598849999994854,30.14960690032356
-60.0eL 3.6gnaps,745.6029888,745.6029888,747.418689,1.8157001999999238,False,1.9260002000000895,3.7417004000000134,54,5.791554474973103,746.9780000000001,1.3750112000000172,0.4406889999999066,29.740592637486223
-60.0eL 3.6gnaps,749.3446892000001,749.3446892000001,751.1026894,1.7580001999999695,False,1.9581002999999555,3.716100499999925,53,5.762112218152192,750.6855,1.3408107999999856,0.41718939999998383,30.14789190581487
-60.0eL 3.6gnaps,753.0607897,753.0607897,754.8766899,1.8159001999999873,False,1.925800200000026,3.7417004000000134,54,5.784897082125808,753.0631000000001,0.0023103000000901375,1.8135898999998972,29.7373170618079
-60.0eL 3.6gnaps,756.8024901,756.8024901,758.5607903,1.7583002000000079,False,1.9578002000000652,3.716100400000073,53,5.799574790175363,758.1848,1.3823098999999957,0.3759903000000122,30.142748092731697
-60.0eL 3.6gnaps,760.5185905000001,760.5185905000001,762.3347908,1.8162002999998776,False,1.9256001999999626,3.74180049999984,54,5.807364653562352,761.9121,1.3935094999999365,0.4226907999999412,29.732403413876565
-60.0eL 3.6gnaps,764.2603909999999,764.2603909999999,766.0188912,1.7585002000000713,False,1.9575002000000268,3.716000400000098,53,5.797902467906575,764.2627,0.002309000000082051,1.7561911999999893,30.139319859046847
-60.0eL 3.6gnaps,767.9763914,767.9763914,769.7927916,1.8164001999999755,False,1.9255002999999533,3.741900499999929,54,5.787542883747786,767.9787,0.0023085999999921114,1.8140915999999834,29.72913127844884
-60.0eL 3.6gnaps,771.7182918999999,771.7182918999999,773.4768921000001,1.75860020000016,False,1.9573001999998496,3.7159004000000095,53,5.7987690006228245,773.1009,1.382608100000084,0.3759921000000759,30.13760603461502
-60.0eL 3.6gnaps,775.4341923,775.4341923,777.2507925,1.816600200000039,False,1.9254002999999784,3.7420005000000174,54,5.791025221975522,775.4365,0.0023077000000739645,1.814292499999965,29.725858226812285
-60.0eL 3.6gnaps,779.1761928,779.1761928,780.934993,1.758800199999996,False,1.9570002000000386,3.7158004000000346,53,5.791681107036767,779.2098000000001,0.03360720000011952,1.7251929999998765,30.134178970414105
-60.0eL 3.6gnaps,782.8919932,782.8919932,784.7088934,1.8169001999999637,False,1.925100200000088,3.7420004000000517,54,5.796879965542165,782.8943,0.0023068000000421307,1.8145933999999215,29.720950000446408
-60.0eL 3.6gnaps,786.6339936,786.6339936,788.3930938999999,1.7591002999998864,False,1.956700200000114,3.7158005000000003,53,5.797202996010412,788.017,1.3830063999999993,0.37609389999988707,30.12903812250127
-60.0eL 3.6gnaps,790.3497941,790.3497941,792.1668943000001,1.8171002000000271,False,1.9250001999999995,3.7421004000000266,54,5.798549937286618,790.3521000000001,0.002305900000010297,1.8147943000000168,29.71767874991109
-60.0eL 3.6gnaps,794.0918945000001,794.0918945000001,795.8510947,1.7592001999998956,False,1.956500300000016,3.7157004999999117,53,5.788343758753961,794.0942,0.0023054999999203574,1.7568946999999753,30.127327179705382
-60.0eL 3.6gnaps,797.807595,797.807595,799.6249952000001,1.8174002000000655,False,1.924800199999936,3.7422004000000015,54,5.8019105568547324,799.2023,1.3947050000000445,0.42269520000002103,29.71277322408023
-60.0eL 3.6gnaps,801.5497954,801.5497954,803.3091956,1.7594001999999591,False,1.9562003000000914,3.7156005000000505,53,5.795049338034655,802.9331000000001,1.3833046000000877,0.3760955999998714,30.1239024526661
-60.0eL 3.6gnaps,805.2653959,805.2653959,807.0829961,1.8176001999999016,False,1.9247001999999611,3.7423003999998627,54,5.7803222708029685,805.3323,0.06690409999998792,1.7506960999999137,29.709503773163604
-60.0eL 3.6gnaps,809.0076962999999,809.0076962999999,810.7672965,1.7596002000001363,False,1.9559002999999393,3.7155005000000756,53,5.775737622049055,809.1101,0.1024037000000817,1.6571965000000546,30.12047850414878
-60.0eL 3.6gnaps,812.7231968,812.7231968,814.5410969999999,1.81790019999994,False,1.9245002000000113,3.7424003999999513,54,5.802844170051588,814.1184000000001,1.3952032000000827,0.4226969999998573,29.70460094564145
-60.0eL 3.6gnaps,816.4655971999999,816.4655971999999,818.2252974,1.7597002000001112,False,1.955800199999885,3.7155003999999963,53,5.791439343557235,817.8492,1.3836028000000624,0.37609740000004876,30.118766821755575
-60.0eL 3.6gnaps,820.1810975999999,820.1810975999999,821.9990979,1.818000300000108,False,1.9244001999999227,3.7424005000000307,54,5.783331439234287,820.2147,0.033602400000063426,1.7843979000000445,29.702965395548503
-60.0eL 3.6gnaps,823.9234981,823.9234981,825.6833983,1.759900200000061,False,1.9555001999999604,3.7154004000000214,53,5.780000015560337,825.2900000000001,1.3665019000001166,0.39339829999994436,30.115344040530346
-60.0eL 3.6gnaps,827.6388985,827.6388985,829.4571986999999,1.8183001999999533,False,1.9241003000000774,3.7424005000000307,54,5.78161414341633,827.7058000000001,0.06690150000008543,1.7513986999998679,29.698066358900135
-60.0eL 3.6gnaps,831.381299,831.381299,833.1414992,1.7602001999999857,False,1.9552002000000357,3.7154004000000214,53,5.787134790282044,832.7653,1.384001000000012,0.37619919999997364,30.110211327098153
-60.0eL 3.6gnaps,835.0966994,835.0966994,836.9152996,1.8186001999999917,False,1.9239003000000139,3.7425005000000056,54,5.786282800797371,836.4745,1.3778006000000005,0.4407995999999912,29.69316730527152
-60.0eL 3.6gnaps,838.8391999,838.8391999,839.9461,1.1069000999999616,False,,,18,5.794881656760809,838.8415,0.0023000999999567284,1.104600000000005,16.26163011458814
-60.0eL 4.2gnaps,0.1202,0.1202,1.5883002,1.4681001999999999,False,1.5346001999999999,3.0027003999999997,71,5.93002502148977,0.3598,0.2396,1.2285002,48.36182162498173
-60.0eL 4.2gnaps,3.1229004,3.1229004,5.3245006,2.2016002000000006,False,1.5959002,3.7975004000000006,66,5.847380243270048,3.1719,0.04899960000000014,2.1526006000000004,29.978194951108737
-60.0eL 4.2gnaps,6.9204008,6.9204008,9.0853011,2.1649003,False,1.5944002000000008,3.759300500000001,62,5.820061213285402,6.922700000000001,0.00229920000000039,2.1626011,28.638732231687527
-60.0eL 4.2gnaps,10.679701300000001,10.679701300000001,12.7576015,2.0779001999999984,False,1.6540001999999987,3.731900399999997,60,5.798205324230213,10.7103,0.030598699999998757,2.0473014999999997,28.875304020857232
-60.0eL 4.2gnaps,14.411601699999999,14.411601699999999,16.492202000000002,2.080600300000004,False,1.6309001999999992,3.711500500000003,60,5.816569242167327,14.414000000000001,0.002398300000002962,2.078202000000001,28.8378310817315
-60.0eL 4.2gnaps,18.1231022,18.1231022,20.216202399999997,2.093100199999995,False,1.6422002000000049,3.7353004,60,5.799076308630501,18.1839,0.06079779999999957,2.0323023999999954,28.665612855036823
-60.0eL 4.2gnaps,21.8584026,21.8584026,23.947602900000003,2.0892003000000017,False,1.6346000999999966,3.7238003999999982,60,5.801322213689523,21.9192,0.06079739999999845,2.0284029000000032,28.719122814600375
-60.0eL 4.2gnaps,25.582203,25.582203,27.6749033,2.0927003000000006,False,1.6387002000000024,3.731400500000003,60,5.809662983239447,25.613100000000003,0.03089700000000306,2.0618032999999976,28.671090647810384
-60.0eL 4.2gnaps,29.313603500000003,29.313603500000003,31.4048037,2.091200199999996,False,1.6362002000000082,3.727400400000004,60,5.811263513051523,31.0146,1.7009964999999987,0.39020369999999716,28.691657546704576
-60.0eL 4.2gnaps,33.04100390000001,33.04100390000001,35.1333042,2.092300299999991,False,1.6375002000000052,3.729800499999996,60,5.8040549032598845,34.743300000000005,1.702296099999998,0.3900041999999928,28.676571905094246
-60.0eL 4.2gnaps,36.7708044,36.7708044,38.8626046,2.0918001999999944,False,1.6366002000000037,3.728400399999998,60,5.808835374610694,36.801700000000004,0.03089560000000091,2.0609045999999935,28.68342779582876
-60.0eL 4.2gnaps,40.4992048,40.4992048,42.5915051,2.092300299999998,False,1.6370001999999957,3.7293004999999937,60,5.802134349301928,40.530100000000004,0.030895200000003342,2.0614050999999947,28.676571905094146
-60.0eL 4.2gnaps,44.228505299999995,44.228505299999995,46.3206055,2.0921002000000044,False,1.6366001999999966,3.728700400000001,60,5.8078585713875235,44.2308,0.0022947000000073103,2.089805499999997,28.67931469056782
-60.0eL 4.2gnaps,47.957205699999996,47.957205699999996,50.049606,2.0924003000000013,False,1.6367002,3.7291005000000013,60,5.812972172678768,49.6595,1.7022943000000055,0.39010599999999584,28.675201394302974
-60.0eL 4.2gnaps,51.6863062,51.6863062,53.778606399999994,2.092300199999997,False,1.6365002000000075,3.7288004000000043,60,5.791509297610599,51.6886,0.0022938000000038983,2.090006399999993,28.676573275670524
-60.0eL 4.2gnaps,55.4151066,55.4151066,57.507606800000005,2.0925002000000035,False,1.6365002000000004,3.729000400000004,60,5.818140428947219,55.417500000000004,0.0023934000000025435,2.090106800000001,28.67383238481884
-60.0eL 4.2gnaps,59.144107000000005,59.144107000000005,61.2367073,2.0926002999999938,False,1.6363002000000009,3.7289004999999946,60,5.798358083258267,60.8466,1.702492999999997,0.3901072999999968,28.67246076567999
-60.0eL 4.2gnaps,62.8730075,62.8730075,64.9657077,2.092700199999996,False,1.636300200000008,3.729000400000004,60,5.818120250431242,62.875400000000006,0.002392500000006237,2.0903076999999897,28.67109201786291
-60.0eL 4.2gnaps,66.6020079,66.6020079,68.6947082,2.09270029999999,False,1.6362002000000047,3.7289004999999946,60,5.780835662597772,66.72800000000001,0.12599210000000483,1.9667081999999851,28.67109064781053
-60.0eL 4.2gnaps,70.3309084,70.3309084,72.4237086,2.0928001999999992,False,1.6362002000000047,3.729000400000004,60,5.806734333762519,70.33330000000001,0.0023916000000099302,2.0904085999999893,28.669722030798745
-60.0eL 4.2gnaps,74.0599088,74.0599088,76.1528091,2.0929002999999966,False,1.636000199999998,3.7289004999999946,60,5.779911741619201,74.1859,0.1259912000000014,1.9669090999999952,28.668350804861607
-60.0eL 4.2gnaps,77.7888093,77.7888093,79.8818095,2.093000200000006,False,1.636000199999998,3.729000400000004,60,5.812830868914063,79.49170000000001,1.7028907000000117,0.3901094999999941,28.66698244940437
-60.0eL 4.2gnaps,81.5178097,81.5178097,83.61081,2.0930003,False,1.6359001000000006,3.7289004000000006,60,5.797342674423666,81.5201,0.002290299999998524,2.0907100000000014,28.66698107974471
-60.0eL 4.2gnaps,85.2467101,85.2467101,87.3398104,2.0931003000000032,False,1.6358001999999914,3.7289004999999946,60,5.792565225767193,85.30770000000001,0.06098990000000981,2.0321103999999934,28.665611485507842
-60.0eL 4.2gnaps,88.9756106,88.9756106,91.0689108,2.0933002000000016,False,1.6357002000000023,3.729000400000004,60,5.817747038549171,88.97800000000001,0.0023894000000126425,2.090910799999989,28.66287405886645
-60.0eL 4.2gnaps,92.704611,92.704611,94.79791130000001,2.09330030000001,False,1.6356001999999847,3.7289004999999946,60,5.810141953698492,94.40780000000001,1.703189000000009,0.39011130000000094,28.662872689599155
-60.0eL 4.2gnaps,96.4335115,96.4335115,98.5269117,2.093400200000005,False,1.635600199999999,3.729000400000004,60,5.809735910312862,96.4645,0.030988500000006525,2.0624116999999984,28.661504857026316
-60.0eL 4.2gnaps,100.1625119,100.1625119,102.25591220000001,2.093400300000013,False,1.6355001999999956,3.728900500000009,60,5.8030535456105765,100.2235,0.06098810000000299,2.03241220000001,28.66150348788983
-60.0eL 4.2gnaps,103.89141240000001,103.89141240000001,105.9850126,2.0936001999999974,False,1.6354002000000065,3.729000400000004,60,5.807984288370589,103.92240000000001,0.030987600000003113,2.0626125999999942,28.6587668457426
