,,Burst Start,Burst End,Burst Duration,Edge Event,Interburst Interval,Total Cycle Time,Peaks per Burst,Peak Amp,Peak Time,Attack,Decay,Intraburst Frequency
-50.0eL 1.8gnaps,0.0295,0.0295,5.5434007,5.513900700000001,False,1.0138000999999992,6.5277008,179,5.846377856002871,0.031900000000000005,0.0024000000000000063,5.5115007,32.463406531786106
-50.0eL 1.8gnaps,6.5572007999999995,6.5572007999999995,9.1218011,2.5646003000000013,False,1.1615000999999996,3.726100400000001,65,5.682367102714871,8.6517,2.0944992000000004,0.4701011000000008,25.345080089088334
-50.0eL 1.8gnaps,10.2833012,10.2833012,12.8481015,2.5648003,False,1.1639002000000005,3.7287005000000004,65,5.649912083439598,12.38,2.0966988000000004,0.4681014999999995,25.343103710647572
-50.0eL 1.8gnaps,14.0120017,14.0120017,16.576802,2.5648003,False,1.1642001000000022,3.729000400000002,65,5.642114743504231,16.090600000000002,2.0785983000000012,0.4862019999999987,25.343103710647572
-50.0eL 1.8gnaps,17.741002100000003,17.741002100000003,20.3058024,2.564800299999998,False,1.1642001999999998,3.729000499999998,65,5.654893555978787,19.8196,2.0785978999999983,0.4862023999999998,25.343103710647586
-50.0eL 1.8gnaps,21.4700026,21.4700026,24.0348029,2.564800299999998,False,1.1642001000000022,3.7290004000000003,65,5.6722529376049415,23.567,2.0969973999999993,0.4678028999999988,25.343103710647586
-50.0eL 1.8gnaps,25.199003,25.199003,27.7638033,2.564800299999998,False,1.164300100000002,3.7291004,65,5.681105163165437,27.296000000000003,2.0969970000000018,0.46780329999999637,25.343103710647586
-50.0eL 1.8gnaps,28.9281034,28.9281034,31.4928037,2.5647002999999984,False,1.164300199999996,3.7290004999999944,65,5.633423282133303,31.025000000000002,2.096896600000001,0.4678036999999975,25.344091861337578
-50.0eL 1.8gnaps,32.657103899999996,32.657103899999996,35.2219042,2.5648003000000017,False,1.1642001000000022,3.729000400000004,65,5.61274978572571,34.7357,2.0785961000000057,0.486204199999996,25.343103710647554
-50.0eL 1.8gnaps,36.3861043,36.3861043,38.9509046,2.5648003000000017,False,1.1642001999999962,3.729000499999998,65,5.6538574048796235,38.4647,2.078595700000001,0.48620460000000065,25.343103710647554
-50.0eL 1.8gnaps,40.1151048,40.1151048,42.679905100000006,2.564800300000009,False,1.164200099999995,3.729000400000004,65,5.6699599509680585,42.2121,2.096995200000002,0.46780510000000675,25.343103710647483
-50.0eL 1.8gnaps,43.8441052,43.8441052,46.4089055,2.5648003000000017,False,1.1643001999999925,3.729100499999994,65,5.6821340534970455,45.9411,2.0969947999999974,0.4678055000000043,25.343103710647554
-50.0eL 1.8gnaps,47.573205699999995,47.573205699999995,50.137906,2.5647003000000055,False,1.1643001000000055,3.729000400000011,65,5.637935928924558,49.670100000000005,2.0968943000000095,0.46780599999999595,25.344091861337507
-50.0eL 1.8gnaps,51.30220610000001,51.30220610000001,53.8670064,2.5648002999999946,False,1.1642001999999962,3.729000499999991,65,5.60861173224893,53.3808,2.078593899999994,0.48620640000000037,25.343103710647622
-50.0eL 1.8gnaps,55.0312066,55.0312066,57.5960069,2.5648003000000017,False,1.1642001000000022,3.729000400000004,65,5.652931229736671,57.1098,2.0785934000000026,0.4862068999999991,25.343103710647554
-50.0eL 1.8gnaps,58.760207,58.760207,61.325007299999996,2.5648002999999946,False,1.1642001000000022,3.7290003999999968,65,5.667527608684254,60.857200000000006,2.0969930000000048,0.4678072999999898,25.343103710647622
-50.0eL 1.8gnaps,62.4892074,62.4892074,65.0540077,2.5648003000000017,False,1.1643001999999996,3.7291005000000013,65,5.682959534462339,64.5862,2.096992600000007,0.4678076999999945,25.343103710647554
-50.0eL 1.8gnaps,66.2183079,66.2183079,68.7830082,2.5647002999999984,False,1.1643001000000055,3.729000400000004,65,5.642230345515221,68.3152,2.096892100000005,0.46780819999999323,25.344091861337578
-50.0eL 1.8gnaps,69.9473083,69.9473083,72.5120086,2.5647002999999984,False,1.1643001999999996,3.729000499999998,65,5.603951453616116,72.02590000000001,2.078591700000004,0.48610859999999434,25.344091861337578
-50.0eL 1.8gnaps,73.6763088,73.6763088,76.2411091,2.5648003000000017,False,1.1642001000000022,3.729000400000004,65,5.651810681095448,75.7549,2.0785912000000053,0.4862090999999964,25.343103710647554
-50.0eL 1.8gnaps,77.4053092,77.4053092,79.9701095,2.5648003000000017,False,1.1642001999999962,3.729000499999998,65,5.6648678402228425,79.5023,2.0969908000000004,0.4678095000000013,25.343103710647554
-50.0eL 1.8gnaps,81.1343097,81.1343097,83.69911,2.5648003000000017,False,1.1643000999999913,3.729100399999993,65,5.6836035134586655,83.2313,2.0969903000000016,0.46781000000000006,25.343103710647554
-50.0eL 1.8gnaps,84.8634101,84.8634101,87.42811040000001,2.5647003000000126,False,1.1643000999999913,3.729000400000004,65,5.645956614883668,86.9603,2.096889900000008,0.46781040000000473,25.344091861337436
-50.0eL 1.8gnaps,88.5924105,88.5924105,91.1571109,2.5647004000000067,False,1.1643000999999913,3.729000499999998,65,5.6000470416402495,90.671,2.0785895000000068,0.4861108999999999,25.344090873148314
-50.0eL 1.8gnaps,92.321411,92.321411,94.8862113,2.5648003000000017,False,1.1642001000000022,3.729000400000004,65,5.650634312517015,94.4,2.078589000000008,0.4862112999999937,25.343103710647554
-50.0eL 1.8gnaps,96.0504114,96.0504114,98.6152117,2.5648003000000017,False,1.1642001999999962,3.729000499999998,65,5.662402498846316,98.1474,2.096988600000003,0.4678116999999986,25.343103710647554
-50.0eL 1.8gnaps,99.7794119,99.7794119,102.3442122,2.5648003000000017,False,1.1643001000000055,3.729100400000007,65,5.684010580573821,101.8764,2.0969881000000044,0.46781219999999735,25.343103710647554
